date,geography,variable,estimate,geography_type,share,metric,grouping,moe,share_moe,estimate_moe
2020-01-01,98092,ICE (Internal Combustion Engine),259,Zipcode,0.9055944055944056,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98092,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.00349650349650349,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98093,ICE (Internal Combustion Engine),1,Zipcode,1,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98101,BEV (Battery Electric Vehicle),14,Zipcode,0.1308411214953271,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98101,HEV (Hybrid Electric Vehicle),2,Zipcode,0.01869158878504672,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98101,ICE (Internal Combustion Engine),91,Zipcode,0.8504672897196262,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98102,BEV (Battery Electric Vehicle),9,Zipcode,0.05325443786982249,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98102,HEV (Hybrid Electric Vehicle),12,Zipcode,0.07100591715976332,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98102,ICE (Internal Combustion Engine),147,Zipcode,0.8698224852071006,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98102,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.0059171597633136,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98103,BEV (Battery Electric Vehicle),28,Zipcode,0.08115942028985507,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98103,HEV (Hybrid Electric Vehicle),24,Zipcode,0.06956521739130435,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98103,ICE (Internal Combustion Engine),292,Zipcode,0.8463768115942029,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98103,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.00289855072463768,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98104,BEV (Battery Electric Vehicle),5,Zipcode,0.06756756756756757,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98104,HEV (Hybrid Electric Vehicle),4,Zipcode,0.05405405405405406,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98104,ICE (Internal Combustion Engine),65,Zipcode,0.8783783783783784,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98105,BEV (Battery Electric Vehicle),20,Zipcode,0.10152284263959392,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98105,HEV (Hybrid Electric Vehicle),9,Zipcode,0.04568527918781726,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98105,ICE (Internal Combustion Engine),168,Zipcode,0.8527918781725888,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98106,BEV (Battery Electric Vehicle),6,Zipcode,0.05042016806722689,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98106,HEV (Hybrid Electric Vehicle),9,Zipcode,0.07563025210084033,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98106,ICE (Internal Combustion Engine),104,Zipcode,0.8739495798319328,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98107,BEV (Battery Electric Vehicle),16,Zipcode,0.07476635514018691,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98107,HEV (Hybrid Electric Vehicle),13,Zipcode,0.06074766355140187,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98107,ICE (Internal Combustion Engine),183,Zipcode,0.8551401869158879,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98107,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.00934579439252336,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98108,BEV (Battery Electric Vehicle),9,Zipcode,0.07086614173228346,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98108,HEV (Hybrid Electric Vehicle),7,Zipcode,0.05511811023622047,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98108,ICE (Internal Combustion Engine),109,Zipcode,0.8582677165354331,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98108,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.01574803149606299,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98109,BEV (Battery Electric Vehicle),25,Zipcode,0.08389261744966443,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98109,HEV (Hybrid Electric Vehicle),18,Zipcode,0.06040268456375839,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98109,ICE (Internal Combustion Engine),253,Zipcode,0.8489932885906041,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98109,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.00671140939597315,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98110,BEV (Battery Electric Vehicle),23,Zipcode,0.12637362637362637,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98110,HEV (Hybrid Electric Vehicle),18,Zipcode,0.0989010989010989,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98110,ICE (Internal Combustion Engine),141,Zipcode,0.7747252747252747,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98112,BEV (Battery Electric Vehicle),30,Zipcode,0.2054794520547945,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98112,HEV (Hybrid Electric Vehicle),7,Zipcode,0.04794520547945205,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98112,ICE (Internal Combustion Engine),105,Zipcode,0.7191780821917808,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98112,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.0273972602739726,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98115,BEV (Battery Electric Vehicle),32,Zipcode,0.09937888198757765,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98115,HEV (Hybrid Electric Vehicle),30,Zipcode,0.09316770186335405,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98115,ICE (Internal Combustion Engine),258,Zipcode,0.8012422360248447,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98115,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.0062111801242236,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98116,BEV (Battery Electric Vehicle),9,Zipcode,0.05660377358490566,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98116,HEV (Hybrid Electric Vehicle),8,Zipcode,0.05031446540880503,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98116,ICE (Internal Combustion Engine),141,Zipcode,0.8867924528301887,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98116,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.00628930817610062,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98117,BEV (Battery Electric Vehicle),20,Zipcode,0.1111111111111111,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98117,HEV (Hybrid Electric Vehicle),14,Zipcode,0.07777777777777778,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98117,ICE (Internal Combustion Engine),141,Zipcode,0.7833333333333333,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98117,PHEV (Plug-in Hybrid Electric Vehicle),5,Zipcode,0.02777777777777777,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98118,BEV (Battery Electric Vehicle),12,Zipcode,0.05581395348837209,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98118,HEV (Hybrid Electric Vehicle),26,Zipcode,0.12093023255813952,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98118,ICE (Internal Combustion Engine),173,Zipcode,0.8046511627906977,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98118,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.01860465116279069,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98119,BEV (Battery Electric Vehicle),23,Zipcode,0.13855421686746988,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98119,HEV (Hybrid Electric Vehicle),6,Zipcode,0.03614457831325301,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98119,ICE (Internal Combustion Engine),136,Zipcode,0.8192771084337349,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98119,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.00602409638554216,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98121,BEV (Battery Electric Vehicle),20,Zipcode,0.1092896174863388,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98121,HEV (Hybrid Electric Vehicle),8,Zipcode,0.04371584699453552,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98121,ICE (Internal Combustion Engine),153,Zipcode,0.8360655737704918,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98121,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.01092896174863388,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98122,BEV (Battery Electric Vehicle),21,Zipcode,0.08823529411764706,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98122,HEV (Hybrid Electric Vehicle),17,Zipcode,0.07142857142857142,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98122,ICE (Internal Combustion Engine),198,Zipcode,0.8319327731092437,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98122,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.00840336134453781,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98125,BEV (Battery Electric Vehicle),16,Zipcode,0.07881773399014778,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98125,HEV (Hybrid Electric Vehicle),14,Zipcode,0.06896551724137931,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98125,ICE (Internal Combustion Engine),172,Zipcode,0.8472906403940886,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98125,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.00492610837438423,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98126,BEV (Battery Electric Vehicle),13,Zipcode,0.09848484848484848,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98126,HEV (Hybrid Electric Vehicle),11,Zipcode,0.08333333333333333,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98126,ICE (Internal Combustion Engine),108,Zipcode,0.8181818181818182,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98133,BEV (Battery Electric Vehicle),11,Zipcode,0.04074074074074074,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98133,HEV (Hybrid Electric Vehicle),27,Zipcode,0.1,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98133,ICE (Internal Combustion Engine),231,Zipcode,0.8555555555555555,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98133,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.0037037037037037,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98134,BEV (Battery Electric Vehicle),2,Zipcode,0.0425531914893617,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98134,HEV (Hybrid Electric Vehicle),2,Zipcode,0.0425531914893617,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98134,ICE (Internal Combustion Engine),43,Zipcode,0.9148936170212766,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98136,BEV (Battery Electric Vehicle),9,Zipcode,0.09,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98136,HEV (Hybrid Electric Vehicle),15,Zipcode,0.15,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98136,ICE (Internal Combustion Engine),76,Zipcode,0.76,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98144,BEV (Battery Electric Vehicle),16,Zipcode,0.0851063829787234,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98144,HEV (Hybrid Electric Vehicle),16,Zipcode,0.0851063829787234,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98144,ICE (Internal Combustion Engine),152,Zipcode,0.8085106382978723,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98144,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.02127659574468085,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98146,BEV (Battery Electric Vehicle),10,Zipcode,0.09523809523809525,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98146,HEV (Hybrid Electric Vehicle),5,Zipcode,0.04761904761904761,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98146,ICE (Internal Combustion Engine),87,Zipcode,0.8285714285714286,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98146,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.02857142857142857,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98148,BEV (Battery Electric Vehicle),2,Zipcode,0.01257861635220125,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98148,HEV (Hybrid Electric Vehicle),9,Zipcode,0.05660377358490566,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98148,ICE (Internal Combustion Engine),148,Zipcode,0.9308176100628932,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98155,BEV (Battery Electric Vehicle),20,Zipcode,0.0966183574879227,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98155,HEV (Hybrid Electric Vehicle),23,Zipcode,0.1111111111111111,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98155,ICE (Internal Combustion Engine),163,Zipcode,0.7874396135265701,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98155,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.00483091787439613,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98158,ICE (Internal Combustion Engine),1,Zipcode,1,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98164,BEV (Battery Electric Vehicle),2,Zipcode,0.4,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98164,ICE (Internal Combustion Engine),3,Zipcode,0.6,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98166,BEV (Battery Electric Vehicle),10,Zipcode,0.08403361344537816,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98166,HEV (Hybrid Electric Vehicle),4,Zipcode,0.03361344537815126,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98166,ICE (Internal Combustion Engine),105,Zipcode,0.8823529411764706,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98168,BEV (Battery Electric Vehicle),5,Zipcode,0.02906976744186046,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98168,HEV (Hybrid Electric Vehicle),16,Zipcode,0.09302325581395347,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98168,ICE (Internal Combustion Engine),151,Zipcode,0.877906976744186,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98177,BEV (Battery Electric Vehicle),15,Zipcode,0.12295081967213116,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98177,HEV (Hybrid Electric Vehicle),12,Zipcode,0.09836065573770492,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98177,ICE (Internal Combustion Engine),93,Zipcode,0.7622950819672131,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98177,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.01639344262295082,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98178,BEV (Battery Electric Vehicle),10,Zipcode,0.0847457627118644,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98178,HEV (Hybrid Electric Vehicle),11,Zipcode,0.093220338983050835,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98178,ICE (Internal Combustion Engine),95,Zipcode,0.8050847457627118,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98178,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.01694915254237288,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98188,BEV (Battery Electric Vehicle),4,Zipcode,0.0213903743315508,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98188,HEV (Hybrid Electric Vehicle),18,Zipcode,0.0962566844919786,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98188,ICE (Internal Combustion Engine),165,Zipcode,0.8823529411764706,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98198,BEV (Battery Electric Vehicle),6,Zipcode,0.03592814371257485,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98198,HEV (Hybrid Electric Vehicle),14,Zipcode,0.08383233532934131,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98198,ICE (Internal Combustion Engine),147,Zipcode,0.8802395209580839,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98199,BEV (Battery Electric Vehicle),16,Zipcode,0.1,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98199,HEV (Hybrid Electric Vehicle),7,Zipcode,0.04375,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98199,ICE (Internal Combustion Engine),135,Zipcode,0.84375,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98199,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.0125,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98201,BEV (Battery Electric Vehicle),8,Zipcode,0.07207207207207207,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98201,HEV (Hybrid Electric Vehicle),7,Zipcode,0.06306306306306306,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98201,ICE (Internal Combustion Engine),96,Zipcode,0.8648648648648649,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98203,HEV (Hybrid Electric Vehicle),10,Zipcode,0.05405405405405406,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98203,ICE (Internal Combustion Engine),173,Zipcode,0.9351351351351352,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98203,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.01081081081081081,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98204,BEV (Battery Electric Vehicle),2,Zipcode,0.0106951871657754,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98204,HEV (Hybrid Electric Vehicle),7,Zipcode,0.0374331550802139,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98204,ICE (Internal Combustion Engine),177,Zipcode,0.946524064171123,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98204,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.0053475935828877,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98207,ICE (Internal Combustion Engine),7,Zipcode,1,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98208,BEV (Battery Electric Vehicle),14,Zipcode,0.05035971223021582,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98208,HEV (Hybrid Electric Vehicle),18,Zipcode,0.06474820143884892,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98208,ICE (Internal Combustion Engine),246,Zipcode,0.8848920863309353,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98223,BEV (Battery Electric Vehicle),6,Zipcode,0.02553191489361702,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98223,HEV (Hybrid Electric Vehicle),15,Zipcode,0.06382978723404255,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98223,ICE (Internal Combustion Engine),214,Zipcode,0.9106382978723404,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98241,ICE (Internal Combustion Engine),5,Zipcode,1,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98251,HEV (Hybrid Electric Vehicle),1,Zipcode,0.03448275862068965,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98251,ICE (Internal Combustion Engine),28,Zipcode,0.9655172413793104,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98252,BEV (Battery Electric Vehicle),2,Zipcode,0.03571428571428571,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98252,HEV (Hybrid Electric Vehicle),2,Zipcode,0.03571428571428571,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98252,ICE (Internal Combustion Engine),52,Zipcode,0.9285714285714286,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98256,ICE (Internal Combustion Engine),1,Zipcode,1,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98258,BEV (Battery Electric Vehicle),10,Zipcode,0.02793296089385474,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98258,HEV (Hybrid Electric Vehicle),14,Zipcode,0.03910614525139665,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98258,ICE (Internal Combustion Engine),333,Zipcode,0.9301675977653632,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98258,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.00279329608938547,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98270,BEV (Battery Electric Vehicle),10,Zipcode,0.04329004329004329,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98270,HEV (Hybrid Electric Vehicle),7,Zipcode,0.0303030303030303,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98270,ICE (Internal Combustion Engine),213,Zipcode,0.922077922077922,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98270,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.00432900432900432,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98271,BEV (Battery Electric Vehicle),3,Zipcode,0.01775147928994083,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98271,HEV (Hybrid Electric Vehicle),6,Zipcode,0.03550295857988166,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98271,ICE (Internal Combustion Engine),160,Zipcode,0.9467455621301776,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98272,BEV (Battery Electric Vehicle),7,Zipcode,0.04069767441860465,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98272,HEV (Hybrid Electric Vehicle),6,Zipcode,0.03488372093023256,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98272,ICE (Internal Combustion Engine),156,Zipcode,0.9069767441860463,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98272,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.01744186046511628,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98275,BEV (Battery Electric Vehicle),5,Zipcode,0.03378378378378378,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98275,HEV (Hybrid Electric Vehicle),10,Zipcode,0.06756756756756757,New Vehicle Registrations,All,NA,NA,NA
2020-01-01,98275,ICE (Internal Combustion Engine),133,Zipcode,0.8986486486486487,New Vehicle Registrations,All,NA,NA,NA
